#pid;sid;start;end;text;phase;phase_name;subjective_load;rebus_score
84;16;837131;850041;ELF VYKŘIKL VELIKÝM HLASEM A VYSTŘELIL VYSOKO DO VZDUCHU LUK LUKEM TEN ZMIZEL V BLESKU ZÁBLESKU OHNĚ JEHO ARMÁDA UVIDĚLA SIGNÁL A VRHLA SE DO ÚTOKU;R1_2;Rebus;5.0;0.67
84;17;853361;859021;PRVNÍ BYLA MALICHERNOST POSLEDNÍ BYLO ÚTOKU A TO MEZITÍM UŽ NEVZPOMENU;R1;RebusEvaluation;5.0;0.67
84;18;877301;914951;A VIDÍM MĚSTO NĚJAKÉ VELKOMĚSTO A MOŽNÁ NĚKDE V AMERICE PROTOŽE TY STAVBY JSOU VĚTŠINOU MRAKODRAPY JE TAM KOLONA AUT VE SMĚRU DO MĚSTA Z MĚSTA JE OUT MÉNĚ VIDÍM ŽE MOŽNÁ UŽ ZÁPAD SLUNCE TAKŽE K VEČERU TAK A ZDE VIDÍM VÝJEV PŘÍRODY A VŠUDE ZELEŇ A TAKY JE TAM ZÁPAD SLUNCE O U NEJDE URČIT ČAS KDY SE TO ODEHRÁVÁ NICMÉNĚ O VIDÍM TAM DĚLENÁ STROMY KEŘE;W2;Water;6.0;nan
84;19;917811;934291;A NA TOMTO OBRÁZKU VIDÍM OSOBU OBRÁZEK JE SITUOVANÝ SITUOVANÝ VE DVOU BARVÁCH A TMAVĚ A ČERVENÉ A ŽENA NA OBRÁZKU JE PO BARVENÁ NĚJAKÝM BARVAMI VYPADÁ ŠŤASTNĚ MÁ TMAVÉ OČI A MOJE VLASY;W2;Water;6.0;nan
84;20;954591;963211;ČEST CESTU MU ZASTOUPIL OBROVSKÝ DRAK PRINC NEVÁHAL TASIL MEČ A PUSTIL SE S NESTVŮROU DO BOJE NA ŽIVOT A NA SMRT;R2_0;Rebus;7.0;0.5
84;21;965421;975921;MARKÉTA VYŠLA ZE DVEŘÍ A JEŠTĚ JEDNOU SE OTOČILA V OČÍCH SE JÍ Z OČÍ SE JÍ ZAJISKŘILA SLZA ZAMÁVALA SVÝM SESTRÁM A VYRAZILA;R2_1;Rebus;7.0;0.5
84;22;978311;986622;OTEVŘEL NOVÝ DOKUMENT NA SVÉM POČÍTAČI NA A NAHMATAL KLAPKU VENKU PRŠELO BYLO CHLADNO PŘES OKNO VIDĚL SAMÝ;R2_2;Rebus;7.0;0.5
84;23;995101;1004071;DÁRKY NEDOSTÁVÁ RÁDA VŽDY MĚLA POCIT ŽE KLÍČ K JEJÍMU SRDCI LEŽÍ JINDE NEŽ NA PULTECH OBCHODŮ;R2_3;Rebus;7.0;0.5
84;24;1006061;1010982;POSLEDNÍ BYL OBCHODU NEVÍM JESTLI VZPOMENU SMRT BYLO PRVNÍ;R2;RebusEvaluation;7.0;0.5
84;25;1015131;1021551;MALICHERNOST BYLO MU KOLEM O TOMHLE A VÍM A A TO POSLEDNÍ SLOVO CO UŽ JSEM ŘÍKAL;R2;RebusEvaluation;7.0;0.5
84;26;1047121;1064571;A VIDÍM NA OBRÁZKU PODZIM VÝJEV PODZIMU A JE TAM ŘIKÁ KOLEM JSOU STROMY SPADLÝ STROM STROMŮ KAMENY A NEJSPÍŠ SE JEDNÁ O PRAVÉ POLEDNE JE TO MOŽNÉ;W3;Water;5.0;nan
84;27;1067101;1105211;NA OBRÁZKU SE VIDĚT O ROTUNDU MOŽNÁ NEBO STŘEDOVĚKÝ HRAD O VYPADÁ TAK ZAMRAČENO A VIDÍME TAM POSTAVU KTERÁ JDE SMĚREM K HRADU A VŠUDE KOLEM S ŽE VLASTNĚ POLE A JSEM TAM STROM A ZDE SE NACHÁZÍME NĚKDE NA SEVERU KDE TAM STOJÍ POSTAVA S MODRÝM SVĚTLEM A DÍVÁ SE SMĚREM K NEBI KDE JSOU HVĚZDY KOLEM O VLASTNĚ SE NACHÁZÍ NE STUDENÉM PROSTŘEDÍ VŠUDE JE SNÍH;W3;Water;5.0;nan
84;28;1123401;1133581;MUŽ LEŽEL NA PLÁŽI A VŠECHNO HO BOLELO KOLEM MĚJ LEŽELY ZBYTKY LETADLA A KUFRY CESTUJÍCÍCH VLNY MOŘE TIŠE ŠUMĚLO;R3_0;Rebus;8.0;0.2
84;29;1137971;1145291;LOĎ SE VYNOŘILA ÚPLNĚ ZAKYMÁCEL A SE NA ROZBOUŘENÝCH VLNÁCH DŘEVĚNÁ PALUBA ZASTÉNALA A LOĎ ZAČALA KLOUZAT KE BŘEHU;R3_1;Rebus;8.0;0.2
84;30;1149421;1161401;NA STOLE STÁLA VÁZA POD OKNEM LEŽEL VYŠÍVANÝ KOBEREC POSETY KVĚTINAMI OVOCEM A TAKY S OBRAZEM MLUVA NA KAŽDÉM KONCI;R3_2;Rebus;8.0;0.2
84;31;1166361;1179411;POLICISTA KRÁČEL NOCÍ A OBLOHA SE PŘEVALOVALA PO ULICÍCH NEMOHLA SE TŘEBA PO ULICI JEHO NOHY V BOTÁCH S PODRÁŽKAMI TENKÝMI JAKO PAPÍR ČETLI DLÁŽDĚNÍ JAKO KNIHU;R3_3;Rebus;8.0;0.2
84;32;1184341;1192261;O CHVILKU POZDĚJI BYLO SLYŠET JAK SE ROZSTŘÍKLA VODA KDYŽ NA MĚLČINĚ VYHODILA KOTVU A ŽUCHL MOC SPUŠTĚNÝ NA MOLO;R3_4;Rebus;8.0;0.2
84;33;1220281;1237861;A NA OBRÁZKU VIDÍME MĚSTO JE TO STŘEDOVĚKÝ VÝJEV MOŽNÁ NÉ MOŽNÁ ZNOVU VĚKU JSOU TAM KONĚ A POVOZY LIDÍ KTEŘÍ SE PO TÉ ULICI PROCHÁZEJÍ A VYPADÁ TO NA NĚJAKOU TOVÁRENSKOU OBLAST A VŠUDE JSOU STROMY;W4;Water;2.0;nan
84;34;1239921;1277941;A TOHLE TO SE MŮŽE NACHÁZET V NĚJAKÉ SEVERSKÉ ZEMI KDE JSOU NĚJAKÉ PARKY VIDÍM STROMY VIDÍM A MOHU ODEHRÁLA S TOU HORÁCH JE TO VLASTNĚ VIDÍM ÚDOLÍ KDE JSOU RŮZNÉ DOMEČKY A CESTIČKY A ŘÍČKY A ZDE VIDÍM STŘEDOVĚKÝ HRAD S. MOSTEM JE TO KAMENNÝ HRAD MOŽNÁ NĚJAK V GOTICKÉM STYLU A VIDÍM JEZÍRKO S LABUTĚMI A JE TO MOŽNÁ NĚJAKÝ PARK SOUČÁST KTERÝ JE SOUČÁSTÍ TOHO HRADU TAKŽE;W4;Water;2.0;nan
84;35;1282041;1310191;TOHLE TO JE PANORAMA I VIDÍM KOPCE NA KTERÝCH JSOU A STROMY A MOŽNÁ NAHOŘE JSOU NĚJAKÉ MALÉ HRADY O TOHLE TO SE PODLE MĚ OD NO TAK NIC TU TOHLETO JE VÝJEV VRCHU VRCHOLKŮ HOR NĚKDE VELMI VYSOKO VIDÍM MOHU KTERÁ SE VLASTNĚ DOTÝKÁ I TĚCH ÚTESŮ SKAL HM;W4;Water;2.0;nan
84;36;1331631;1340841;DĚLÁŠ KNÍŽE VLASTNIL OBROVSKÝ HRAD JEHO GALERIE BYLA PROSLULÁ SVÝMI OBRAZY JEHO ZAHRADY SOCH A ZDOBNÝMI;R4_0;Rebus;4.0;0.14
84;37;1351161;1355151;DÉŠŤ ZAVALOVALA OKRUH POD HOROU MOHUTNÝMI;R4_1;Rebus;4.0;0.14
84;38;1358071;1363561;MOHUTNÝMI NĚCO VODY JEZDCI AUT STÁLI NA STARTU A ČEKALI NA POKYN STARTÉRA;R4_1;Rebus;4.0;0.14
84;39;1366911;1386971;AŽ PŘEKROČÍ PRÁH DOMŮ NEBUDE RUŠIT ŽÁDNÁ NEBUDE JÍ RUŠIT JANA PARAZITNÍ MYŠLENKA TÝKAJÍCÍ SE SÍLY AUT TAXÍK JEDE ALE ONA SE NEDÍVÁ NA ULICI POUZE SE ZAMĚŘUJE NA ČÍSLA KTERÉ SE PRÁVĚ NA ČÍSLO KTERÉ SE PRÁVĚ UKÁZALO NA TACHOMETRU;R4_2;Rebus;4.0;0.14
84;40;1390861;1403102;RAKETA PROLETĚLA OKOLO PLANETY GRAVITAČNÍ ÚČINKY SLUNCE ODKLONILI JEJICH PŮVODNÍ DRÁHU A ONI BYLI PŘÍMO NA ZEMI BUDÍK ZAZVONIL A PROBUDIL DÍTĚ Z NOČNÍ MŮRY;R4_3;Rebus;4.0;0.14
84;41;1409061;1419172;KOZLÍK RYCHLE SEBRAL SVŮJ KLOBOUK A DAL SE DO BĚHU JEHO NOHY VĚDĚLI CO DĚLAT JEHO BĚH NABÍRAL RYCHLOST KTEROU BY SE ANI ŽOKEJ NEMOHL POMĚŘOVAT;R4_4;Rebus;4.0;0.14
84;42;1426951;1440761;KOHOUT TŘIKRÁT ZAKOKRHÁ A VÝCHOD SLUNCE NAD MRAKY SE ROZESTOUPILY MRAKY SE ROZESTOUPILY A V ZEMI ZAČALA DALŠÍ NEDĚLE TRHOVCI BYTĚ STAVĚLI SVÉ STANY A ČEKALI NA PRVNÍ RANNÍ ZÁKAZNÍKY;R4_5;Rebus;4.0;0.14
84;43;1444651;1459251;A VZAL DO RUKY ŠTĚTEC A PODÍVAL SE NA OBLOHU NIC NEBYLO TAK JAKOBY TO BĚŽNĚ OKO VIDĚLO NA PLÁTNO NANÁŠEL PALETU BARVY KRÁTKÝMI TAHY DOKUĎ HVĚZDY NEZÁŘILY JAKO NIKDY PŘEDTÍM;R4_6;Rebus;4.0;0.14
84;44;1489991;1505571;A MU SE VIDÍM VÝJEV MOŽNÁ Z NĚJAKÉ ZEMĚDĚLSKÉ OSADY NEBO MOŽNÁ ZE STARŠÍ DOBY PROTOŽE LIDÉ TAM PRACUJÍ NA POLI JIM KUPKY SLÁMY HODNĚ STROMŮ A HEZKÉ POČASÍ A VŠUDE KAM OKO DOHLÉDNE POLE;W5;Water;2.0;nan
84;45;1510851;1527771;VIDÍM SKÁLY U MOŘE STOJÍ ASI FOTOGRAF STOJÍ NA PLÁŽI TAKŽE JO VIDÍM RŮZNÉ KAMENY KTERÉ VYSTUPUJÍ VLASTNĚ I Z TOHO MOŘE KTERÉ OBÝVAJÍ VLNY NEJSPÍŠ A ZÁPAD SLUNCE;W5;Water;2.0;nan
84;46;1530551;1547131;A VIDÍM VODU NA NICH JSOU LODĚ Z NĚJAKÉHO STARŠÍHO OBDOBÍ SOU DŘEVĚNÉ PLACHETNICE ALE NĚKTERÉ MAJÍ HODNĚ MOC LIDÍ CO PÁDLUJÍ A VIDÍM A ALE I KTERÁ SE TÁHNE PODÉL ZÍDKY;W5;Water;2.0;nan
84;47;1851121;1866831;A JAKO FAJN NEBAVILO POPISOVAT TY OBRÁZKY JÁ JSEM SPISOVATELKA TAKŽE JE TO SLOVNÍ ZÁSOBA MOŽNÁ BYLA TROŠKU JINDE ALE JSEM SE JAKO SNAŽILA NĚJAK TO UDĚLAT ADEKVÁTNĚ TAKY CO MĚ NAPADLO TO ŠPATNĚ PŘEMÝŠLÍ KDYŽ MÁ ČLOVĚK TU RUKU V TÉ VODĚ;Debriefing;Debriefing;nan;nan
84;48;1870001;1882301;PRVNÍ KOLO PAK TA RUKA ON PŘECE JENOM NĚJAKÁ TERMOREGULACE SI ZVYKLA A POTOM UŽ TO BYLO V POHODĚ UŽ JSEM TO ANI NEVNÍMALA ALE TU PRVNÍ KOLO SEM MYSLELA ŽE TO V PŮLCE FAKT VYTÁHNU TO HROZNĚ BOLELO ALE POTOM UŽ POTOM MOŽNÁ UŽ MU V POHODĚ;Debriefing;Debriefing;nan;nan
84;49;1885201;1910991;NO CO JDE O TO JESTLI MĚ VÍCE JAKO STRESOVALO TO ŽE MÁM RUKU VE VODĚ A ŽE TO BOLÍ ALE NEMOHU TO ŽE NEVÍM TY ODPOVĚDI PROTOŽE JÁ NEVÍM PROČ JÁ JSEM SI TO POKAŽDÉ OPAKOVALA A STEJNĚ JSEM SI TO PROSTĚ NEPAMATOVALA TO SLOVA A ON TO MOŽNÁ BYLO TÍM ŽE JSEM TO ŘÍKALA MOC RYCHLE MOŽNÁ KDYBYCH POČKALA AŽ TO DOJEDE A PAK TO ŘEKLA TAK SE MI ZDÁLO ŽE POTOM Z TO VÍCE PAMATUJU ALE NEVÍM NO NE ASI ASI NEJNÁROČNĚJŠÍ BYLY TY RÉBUSY TA VODA JENOM TO PRVNÍ KOLO PAK UŽ TO BYLO V POHODĚ;Debriefing;Debriefing;nan;nan
84;50;1931291;1940862;A NOC SLOVNÍ ZÁSOBOU VO TOM TO BUĎ A PSEM SLOVNÍ ZÁSOBU VLIVEM NÓ STRESU JAK SE MĚNÍ I KDYŽ U TOHO RYBU RYBU JSOU TAM TO MOC JSEM TEDA NEVIDĚLA TAM ŠLO FAGOTU TO PŘEČÍST;Debriefing;Debriefing;nan;nan
84;51;1996171;2000402;NAPADÁ MĚ BY SPÍŠ ZAJÍMALO KOLIK KDE SE MI ZVÝŠIL TEN SRAZ NEJVÍC STRACH ŽE;Debriefing;Debriefing;nan;nan
84;52;2002591;2017831;ŠKODA ŠKODA NEVÍM JINAM JE TO MOC NEPŮSOBILO PROTOŽE NEVÍM NECHCI ŘÍCT ŽE JSEM ZVYKLÁ LETECH K RÁDA PREZENTUJU ODMALIČKA CHODÍM DO SBORU A MNĚ SE FURT DÍVAJÍ LIDI TAKŽE JO TO ASI NĚJAK NEŘEŠÍM A MŮJ TÓN HLASU BYL VELMI MONOTÓNNÍ ČASTO TAKŽE;Debriefing;Debriefing;nan;nan
84;53;2045922;2049402;TRVÁ A TO BY MĚ TŘEBA ZAJÍMALO TO JE TO;Debriefing;Debriefing;nan;nan
84;54;2080991;2103921;A TAKŽE JSEM RÁDA ŽE JSEM TU ŠLA SPÍŠE JAKOŽE STUDÍ MĚ RUKA STÁLE TAK TO BUDU MUSET ROZHÝBAT HELE JINAK CELKEM FAJN NEVÍM A MĚL NE NE NE NAOPAK MNĚ TO PŘIŠLO JAKO STRAŠNĚ ZAJÍMALO PŘECE NEŠTUDUJ TU PSYCHOLOGII TAK ONO JE TO FAJN TO JAKO VIDĚT A ZAŽÍT JAKO TY EXPERIMENTY TAKŽE JÁ NAOPAK JSEM ŠŤASTNÁ JSEM SE TO ÚČASTNIT MOHLA MOHLA VYZKOUŠET JAK TO FUNGUJE;Debriefing;Debriefing;nan;nan
85;0;705562;721322;JÁ EŠTĚ DODÁVCE ČERVENEC JO A VIDÍM OBRAZ I RŮŽE V. VE SKLENICI NA STOLE A VIDÍM ODPADLÝM LÍSTEK TÉ RŮŽE A PRAVDĚPODOBNĚ Z TOHO;W0;Water;1.0;nan
85;1;724322;741342;JEN DALŠÍ OBRAZ S. KATEDRÁLY V POZADÍ NA LEVÉ STRANĚ JE STROMOŘADÍ A NEVÍM JAK JE TO STROM ASI JAVOR NEBO TAK A POD TIM JSOU LIDÉ A TŘI A;W0;Water;1.0;nan
85;2;744312;761712;VIDÍM FOTOGRAFII MĚSTA A NEDOVEDU ASI ŘÍCT KDE DETE VYFOCENO A S TAKOVÝMI A S TAKOVÝM ORNAMENTEM KTERÝ JE AŽ NALEPIT NA LEVÝCH BUDOVÁCH JE TAKY ORNAMENTY;W0;Water;1.0;nan
85;3;766022;781952;VIDÍM BUBLINY A KTERÉ MAJÍ NA SEBE EFEKT T. JAKOBY JAKOBY KAPE K. NASHLE A I BUBLINY JSOU VYTVOŘENY Z TAKOVÝCH GRADIENTŮ ALE JEJICH OBRYSY JSOU POMĚRNĚ JASNÉ;W0;Water;1.0;nan
85;4;784862;788242;HM JEDNA JEDNA;W0;Water;1.0;nan
85;5;818662;827662;JO NA PALOUKU SE PÁSL JELEN KOLE MĚJ SE PROHNALO HEJNO BAŽANTŮ A KOROPTVÍ IDYLKU KAZIL JEN MYSLIVEC ČÍHAJÍCÍ NA POSEDU;R0_0;Rebus;5.0;0.5
85;6;829902;842473;PŘES MOST SE ŘÍTILO AUTO ZA ZA NÍM SEHNALI DVĚ POLICEJNÍ AUTA A VE VZDUCHU NAD NÍM VISEL VRTULNÍK PNEUMATIKY HLASITĚ KVÍLELY;R0_1;Rebus;5.0;0.5
85;7;844242;848712;JAKÁ BYLA POSLEDNÍ SLOVA JE POSETA KVÍLELY;R0;RebusEvaluation;5.0;0.5
85;8;859772;863162;A TAK ASI PĚT;R0;RebusEvaluation;5.0;0.5
85;9;889722;905972;A VIDÍM KNIHY NASKLÁDANÉ V TAKOVÉM GEOMETRICKÉM TVARU NICMÉNĚ PŘESNĚJI PŘELOŽENO SEDM JINÝCH KNIH KTERÉ VLASTNĚ PORUŠUJÍ TEN GRIT VÍC OSM A KNIHY VYPADAJÍ STARŠÍ;W1;Water;3.0;nan
85;10;910502;926802;VIDÍM OBRAZ A DAL PŘEPSAT JE JAKO V O TERORISTICKÝ JAKOBY STYL NĚJAKÉHO PRALESA VYPADÁ TO AŽ NĚJAK JAKOBY FANTASKNĚ NĚJAKÉ FANTAZY NEBO TAK VZADU VZADU VIDÍM DVĚ POSTAVY SEDÍCÍ ZA STROMEM DÁVAJÍ;W1;Water;3.0;nan
85;11;930012;947682;VIDÍM OBRAZ S LODÍ A NA MAJÍ AMERICKÉ VLAJKY A NA TAKOVÉM POLO ROZBOUŘENÉM MOŘI A ZA I KDYŽ MOŘE VYPADÁ DOCELA ROZBOUŘENÉ ALE NO;W1;Water;3.0;nan
85;12;950222;962312;VIDÍM FOTOGRAFII PALEM A NA A Z. NA POZADÍ AZUROVÉHO NEBE EHM PALMY JSOU ROZDĚLENY DO DVOU DO DVOU SKUPIN JEDNÉ LEVÁ TAKOVÝ KLASTR;W1;Water;3.0;nan
85;13;966372;979662;VIDÍM OBRAZ A KRAJINY A KDE PRAVDĚPODOBNĚ NĚKDY VYPADÁ TO JAKO NĚJAKÝ KONEC SRPNA KDY SE PŘI PŘI SKLIZNI VIDÍM OBILÍ NEBO SLABÝ;W1;Water;3.0;nan
85;14;1008692;1021953;A PRINC VYSLECHL OBĚ STRANY A KOUKAL DO DO PAPÍRU A DOŠEL K NÁZORU ŽE PŘÍČINOU VŠEHO JE NEDOBRÁ VŮLE PÝCHA MALICHERNOST;R1_0;Rebus;6.0;0.33
85;15;1023782;1035452;ZIMA JE KRUTÁ A NEODPOUŠTÍ KDYŽ PODÁ S. KDYŽ PODÁ S PADÁ SNÍH A VANOU BÍLÉ VĚTRY A OSAMOCENÝ VLK ZEMŘE ALE SMEČKA PŘEŽIJE;R1_1;Rebus;6.0;0.33
85;16;1038112;1055352;A PRINCEZNA VYKŘIKLA VELIKÝM VELIKÝM HLASEM A VYSTŘELIL VYSOKO PRINC HA DO DO VZDUCHU ŠÍP TEN ZMIZEL F. PLES BLESKU OHNĚ JEHO ARMÁDA A UVIDĚLA SIGNÁL A VRHLA SE DO ÚTOKU;R1_2;Rebus;6.0;0.33
85;17;1063592;1072202;POSLEDNÍ JE ÚTOKU JSEM SI FAKT NEPAMATUJU TY PRVNÍ DVĚ NEŽ POSLEDNĚ ÚTOKU A PRVNÍ DVĚ SE SÓLO;R1;RebusEvaluation;6.0;0.33
85;18;1079242;1083143;TAK ŠEST SEDM S ŠEST ČASTÝ;R1;RebusEvaluation;6.0;0.33
85;19;1092522;1108272;A VIDÍM FOTOGRAFII ŘEKL BYCH NEWYORKU SKRZE PLETIVO AJ DÍRU V NĚM VIDÍM M. SILNICI TROY PROUDOU NA KAŽDÉ STRANĚ VYPADÁ TO ŽE VÍC AUT JEDE SMĚREM DO MĚSTA NEŽ Z MĚSTA;W2;Water;2.0;nan
85;20;1112752;1130153;VIDÍM OBRAZ S. ZASE ZÁPADU SLUNCE JAKO NA PŘEDCHOZÍM JE TO SE VIDÍM ZELEŇ A S VÝHLEDEM NA MOŘE NÁ PRAVÉ STRANĚ NĚJAKÁ PEVNOST V DO V DOLNÍM V DOLNÍ DRUHÉ TŘETINĚ ZLEVA ZPRAVA JÉ JELEN;W2;Water;2.0;nan
85;21;1136992;1150162;VPROSTŘED V KOMPOZICE A A S BAREVNÝM POZADÍM VYPADÁ TO ŽE JE PO POSYPANÁ NĚJAKÝM PIGMENTEM A SMĚJE SE A;W2;Water;2.0;nan
85;22;1166672;1176722;CESTU MU ZASTOUPIL OBROVSKÝ DRAK PRINC NEVÁHAL A TASIL MEČ TASIL MEČ A PUSTIL SE S NETVORU DO BOJE NA ŽIVOT A NA SMRT;R2_0;Rebus;7.0;0.5
85;23;1178592;1190562;MARKÉTA VYŠLA ZE DVEŘÍ JEŠTĚ JEDNOU SE OTOČILA V POHLED VE ZRAK SE JÍ ZAJISKŘILO V OČÍCH SE JI ZAJISKŘILA SE ZA ZAMÁVALA SVÝM SESTRÁM A VYRAZILA;R2_1;Rebus;7.0;0.5
85;24;1192012;1208552;OTEVŘEL NOVÝ DOKUMENT NA SVÉM POČÍTAČI A NAHMATAL KLÁVESY VENKU PRŠELO A KLÁVESNICI VENKU PRŠELO BYLO CHLADNO PŘES OKNO VIDĚL SAMÝ ZAMYSLEL OČNÍK SAMÝ STUDENÝ OBLIČEJ;R2_2;Rebus;7.0;0.5
85;25;1212082;1221052;A DÁRKY NEDOSTÁVÁ RÁDA VŽDY MĚLA POCIT ŽE KLÍČ K JEJÍMU SRDCI LEŽÍ JINDE NEŽ NA PULTECH OBCHODŮ;R2_3;Rebus;7.0;0.5
85;26;1226832;1229842;DRUHÝ NEVÍM NEVÍM OBCHODU;R2;RebusEvaluation;7.0;0.5
85;27;1234002;1239163;JÁ SE SNAŽÍM SE TO NA MĚ FAKT MOC NEJDE TAK K. SEDM;R2;RebusEvaluation;7.0;0.5
85;28;1247552;1265433;A VIDÍME SHNILÉ DŘEVO V ŘECE NA NA KRAJI ŘEKY NA PODZIM A JSOU POSILUJE OPADANÉ LISTÍ KTERÉ HLAVNĚ NA BŘEHU VE VODĚ HO MOC NEVIDÍM ŘEKL VYPADÁ DOCELA PRUDKÁ ALE NE MOC NE MOC HLUBOKÁ;W3;Water;2.0;nan
85;29;1267862;1284893;VIDÍM OBRAZ PEVNOSTI A NA PÁTOU JAKO NĚJAKÝ SRPEN NEBO LÉTO S TAKOVÁ VYPRAHLÁ ZEM JE KOLEM A V PRAVÉM V PRAVÉM V PRAVÉM NA PRAVÉM BOKU JE MOŘE;W3;Water;2.0;nan
85;30;1288482;1305292;VIDÍM FOTKU A ZASNĚŽENÉ KRAJINY KDE KTERÁ JE DOMINOVANÁ SKALAMI A UPROSTŘED JE ČLOVĚK KTERÝ SVÍTÍ NA NEBE S BATERKOU A VIDÍM VPROSTŘED TRHLINOU MEZI SKALAMI VIDÍM NEBE;W3;Water;2.0;nan
85;31;1323362;1338922;MUŽ LEŽEL NA PLÁŽI A VŠECHNO HO BOLELO KOLEM MĚ JI LEŽELY ZBYTKY LETADLA A ZAVAZADEL CESTUJÍCÍCH CESTUJÍCÍCH A VLNA VLNĚ VLNY TIŠE ŠUM MOŘE MOŘE TIŠE ŠUMĚLO;R3_0;Rebus;8.0;0.0
85;32;1342162;1359943;PARNÍK SE I LOĎ SE VYNOŘILA ÚPLNĚ ZAKYMÁCEL A SE NA ROZBOUŘENÉM MOŘI A POLENO BYLA DŘEVĚNÁ PALUBA JO DŘEVĚNÁ PALUBA ZASTÉNALA A LOĎ ZAČALA KLOUZAT KE BŘEHU;R3_1;Rebus;8.0;0.0
85;33;1363782;1376272;NA STOLE STÁLA VÁZA POD OKNEM LEŽEL VYŠÍVANÝ KOBEREC POSETÝ KVĚTINAMI OVOCE A OVOCEM A PTÁKY S OBRAZEM LVA NA KAŽDÉM KONCI;R3_2;Rebus;8.0;0.0
85;34;1378872;1382692;POLICISTA KRÁČELA NOCÍ MLHA;R3_3;Rebus;8.0;0.0
85;35;1384772;1398812;JO MLHA SE PŘEVALOVALA PO ULICÍCH JEHO NOHY V BOTÁCH S PODRÁŽKAMI TENKÝMI JAKO JAKO PAPÍR ČETLI DLE DLAŽEBNÍ ČETLI DLÁŽDĚNÍ JAKO KNIHU;R3_3;Rebus;8.0;0.0
85;36;1402762;1413623;O CHVILKU POZDĚJI BYLO SLYŠET JAK SE ROSS TŘI O. STŘÍKALA VODA KDYŽ NA MĚLČINĚ VYHODILA A VYHODILA KOTVU A ŽUCHL MOST JE SPUŠTĚNÝ NA MOLO;R3_4;Rebus;8.0;0.0
85;37;1425602;1431202;NEVÍM DLÁŽDĚNÍ JEŽIŠMARJÁ;R3;RebusEvaluation;8.0;0.0
85;38;1437342;1442372;JÁ NEVÍM NEVÍM JÁ SE TY OBRÁZKY ÚPLNĚ HROZNĚ DRTÍ JAKO;R3;RebusEvaluation;8.0;0.0
85;39;1458562;1476712;A VIDÍM OBRAZ M. A ULICE A ŘEKL BYSTE OSMNÁCTÉM STOLETÍ VIDÍM DVOUKOLÁKY VPROSTŘED NO POVOZY A NA PRAVÉ STRANĚ STROMOŘADÍ I S JEDNOU POSTAVOU PROCHÁZEJÍCÍ PO CHODNÍKU NA LEVÉ STRANĚ VIDÍM SKUPINU LIDÍ;W4;Water;2.0;nan
85;40;1478922;1496082;VIDÍM FOTKU ZE SHORA DO ÚDOLÍ PRO MĚ Z KOPCE A A VYPADÁ TO ŽE TO JE V NĚJAKÝCH VYSOKÝCH HORÁCH NĚJAKÁ HORSKÁ VESNICE A JE JE DOCELA I MRAKY JSOU ZATAŽENO A;W4;Water;2.0;nan
85;41;1500082;1516433;A JO VIDÍM VIDÍM ŘEKU A VPROSTŘED VIDÍM MOST A NAD NÍM VIDÍM NĚJAKOU NAD NÍM JE A NĚJAKÝ HRAD PEVNOST POD POD HRADEM VPRAVO VPRAVO OD BŘEHU;W4;Water;2.0;nan
85;42;1519452;1532562;A VIDÍM ŠIROKÝ OBRAZ KRAJINY A PÁD JAKO ITÁLIE NĚJAKÁ SEVERNÍ MOŽNÁ TOSKÁNSKO NEBO TAK A PROSTŘED VIDÍM;W4;Water;2.0;nan
85;43;1535682;1550832;VIDÍM KRAJINU A MĚ HORSKOU KRAJINU VYPADÁ TO ŽE VYPADÁ TO SKORO JAK MALBA ALE MYSLÍM SI ŽE TO JE FOTKA A VŠE ZAHALENO MLHOU A JSOU VIDĚT JEN CHVILKY;W4;Water;2.0;nan
85;44;1572722;1585322;KNÍŽE VLASTNĚ I VLASTNIL OBROVSKÝ ZÁMEK JEHO GALERIE BYLA PROSLULÁ SVÝMI OBRAZY JEHO ZAHRADY SOCH A OZDOB SOCHAMI A OZDOBNÝMI FONTÁNAMI S LEKNÍNY;R4_0;Rebus;7.0;0.14
85;45;1592632;1607652;JO A JO DEŠTĚ ZA ZAVALO JO DÉŠŤ ZAVALOVALA OKRUH POD HOROU A HROU SOPKU CO SOPKOU MOHUTNÝMI SKALAMI JO ŘEKAMI;R4_1;Rebus;7.0;0.14
85;46;1610012;1621202;HRU JO A JEZERY MOHUTNÝMI ŘEKAMI VODY JEZDCI FORMULÍ STÁLI NA STARTU A ČEKALI NA POKYNY STARTÉRA;R4_1;Rebus;7.0;0.14
85;47;1626732;1653382;AŽ PŘEKROČÍ PRÁH DOMU NEBUDE JÍ RUŠIT ŽÁDNÁ A PARAZITY PARAZITNÍ MYŠLENKA TÝKAJÍCÍ SE S. SVALŮ A TAK SI JEDE ALE ONA SE NEDÍVÁ VEN NA ULICI POUZE SE ZAMĚŘUJE NA AUTOMAT VÝHERNÍ KTERÁ KTERÉ SE PRÁVĚ UKÁZAL ONA JO ČÍSLA KTERÁ SE PRÁVĚ UKÁZAL NA TACHOMETRU;R4_2;Rebus;7.0;0.14
